X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Bankrupt,Id
-0.0058139,0.13779,0.19938,2.4471,50.768,-0.19131,-0.0035579,6.0733,0.98965,0.83681,-0.0035579,-0.025822,0.11683,-0.0035579,425.1,0.85862,7.2576,-0.0035579,-0.0035134,26.372,1.2262,0.00047043,-0.0057411,-0.19742,0.83681,0.84225,0.0045974,0.30081,4.2043,-0.00042383,-0.0035134,49.149,7.4265,0.0034142,0.00047043,1.0308,?,0.83681,0.00046455,0.99658,0.037029,0.00046455,72.034,45.663,-0.079461,1.916,26.099,-0.12139,-0.11987,2.4471,0.13779,0.13465,1.2625,1.2625,3191.4,-0.010457,-0.0069477,1.0105,0.0,13.841,7.9934,49.663,7.3496,1.5278,0,2308
-0.03952,1.4674,-0.46736,0.68149,-65.812,-0.81172,-0.03952,-0.31851,4.0319,-0.46736,0.018503,-0.026933,-0.008194,-0.03952,-16212,-0.022515,0.68149,-0.03952,-0.0098018,22.693,1.0851,0.018508,-0.0098018,0.63041,-0.85124,-0.022515,0.31897,?,2.3189,0.36162,0.0012223,133.44,2.7353,2.7353,0.018172,4.0319,?,-0.46736,0.004507,0.016292,1.9572,0.0045903,88.364,65.671,-0.15766,0.51066,22.795,0.012025,0.0029824,0.68149,1.4674,0.36559,?,?,-97.399,0.0045058,0.08455900000000001,1.0098,0.0,16.084,5.558,132.84,2.7477,?,0,5690
0.11341,0.3506,0.30885,1.881,-6.272,0.015471,0.14642,1.8523,3.8461,0.6494,0.20655,0.41765,0.05054,0.14642,658.33,0.55443,2.8523,0.14642,0.038068,10.537,1.0656,0.14879,0.029486,0.707,0.31755,0.46028,2.4743,0.90687,2.4791,0.073415,0.038068,35.476,10.289,10.288,0.23915,3.8461,?,0.6494,0.06218,0.93577,0.059397,0.038685,31.447,20.91,1.0214,1.5643,11.236,0.10082,0.026214,1.8809,0.35057,0.097193,1.9068,1.9068,93.07,0.06218,0.17463,0.96294,0.0,34.639,17.456,33.27,10.971,11.293,0,3428
0,0.38322,0.18632,1.4862,11.669,0.040022,0.04941,1.6095,2.5468,0.61678,0.055615,0.12893,0.04097,0.04941,1340.5,0.27228,2.6095,0.04941,0.019401,14.105,1.0199,0.055615,0,0.30602,0.54254,0.14334,8.9634,0.43284,2.8284,0.046119,0.020438,56.132,6.5026,6.5026,0.054868,2.5468,?,0.61678,0.021544,0.71675,0.11555,0.021837,42.26,28.155,0,1.2294,14.416,0.00068297,0.00026817,1.4862,0.38322,0.15379,1.4328,1.4328,125.49,0.021544,0.0,0.9806,0.0,25.877,12.964,54.922,6.6458,5.9164,0,4453
-0.25983,0.56259,0.41035,1.7294,-91.612,-0.3505,-0.25983,0.77751,1.1663,0.43741,-0.24619,-0.46185,-0.20713,-0.25983,-850.01,-0.42941,1.7775,-0.25983,-0.22278,237.73,0.71599,-0.24619,-0.22278,-0.54911,-0.61033,-0.42941,-18.054,15.162,2.6162,0.47412,-0.21216,145.23,2.5132,2.5132,-0.24757,1.1663,?,0.43741,-0.21227,0.027538,-0.082271,-0.21108,299.63,61.905,-0.34205,0.37915,196.1,-0.26444,-0.22673,1.7294,0.56259,0.3979,16.162,16.162,169.57,-0.21227,-0.59401,1.2225,0.0,1.5354,5.8961,176.06,2.0731,43.094,0,7451
0.026536,0.7196,-0.06155,0.91447,-129.58,0.047164,0.026184,0.37444,1.0183,0.26945,0.026184,0.036386,0.068686,0.026184,4234.3,0.086202,1.3897,0.026184,0.028993,98.143,2.2907,0.018076,0.029383,0.052215,0.26945,0.086691,0.2038,-0.18,5.7083,0.64319,0.028993,296.14,1.2325,0.025119,0.018076,0.92355,?,0.26945,0.020015,0.19549,0.43874,0.020015,209.1,110.96,0.10928,0.57701,99.935,-0.017772,-0.019678,0.91447,0.7196,0.81135,0.78797,0.78797,-31441.0,0.017934,0.098483,0.98207,0.0,3.7191,3.2895,290.83,1.255,2.6411,0,7538
0.20196,0.34237,0.62415,2.823,20.191,0.22371,0.24933000000000002,1.9211,4.6885,0.65774,0.25153000000000003,0.72826,0.05318,0.24933000000000002,501.2,0.72826,2.9208,0.24933000000000002,0.05318,28.886,0.68742,0.17415999999999998,0.043076,0.5592,0.59275,0.5898899999999999,?,18.664,3.4047,0.070995,0.05318,27.682,13.186,13.186,0.17415999999999998,4.7636,?,0.65774,0.037145,0.027529,0.06553,0.037145,74.511,45.625,0.54431,1.1113,30,0.17415999999999998,0.037145,2.823,0.34237,0.07584,19.668,19.668,1584.7,0.03713,0.30705,0.94767,0,12.636,8,26.654,13.694,140.2,1,6873
0.040753,0.46368000000000004,0.057895,1.3207,-4.0119,0.06738999999999999,0.057378,1.0427,1.1182,0.48346000000000006,0.057378,0.31781,0.19258,0.057378,1524.4,0.23943000000000003,2.1566,0.057378,0.09953,38.235,1.3445,0.062943,0.070692,0.10307999999999999,0.48346000000000006,0.20357999999999998,1.2209,0.07602,4.4234,0.75813,0.09953,127.82,2.8555,0.13575,0.062943,0.59268,0.62882,0.7666,0.10918,0.16219,0.13076,0.10918,132.42,94.189,0.67484,0.98618,42.756,0.009299600000000002,0.016131,0.51422,0.18054,0.3502,0.63482,1.0066,1534.7,0.10575,0.084295,0.89425,0.58566,9.5462,3.8752,114.31,3.1931,0.75698,0,2025
0.030302999999999997,0.56521,0.011661,1.0312,-109.99,-0.034763999999999996,0.031715,0.53857,1.0177,0.30441,0.031715,0.084945,0.12573,0.031715,2168.1,0.16835,1.7692,0.031715,0.041906,104.46,1.9435,0.04931,0.04004,-0.039104,0.30441,0.16585,0.66309,0.018962,5.1088,0.64527,0.041906,183.26,1.9917,0.087241,0.04931,0.79856,0.87789,0.49626000000000003,0.065154,0.21357,0.16481,0.065154,147.23,42.771,0.13991,0.4511,106.31,-0.014129,-0.018669,0.6812,0.37335999999999997,0.50208,0.49499,0.80695,1498.2,0.017427,0.099549,0.98257,0.63024,3.4941,8.5339,180.06,2.027,1.2307,0,2233
0.12718,0.20973,0.35664,3.1203,26.528,0,0.15811,3.768,1.3483,0.79027,0.15889,0.93999,0.15365,0.15811,369.5,0.98781,4.768,0.15811,0.11726,73.562,1.1787,0.15889,0.094323,0.45472,0.17637,0.84033,203.97,0.75058,3.6513,0.15333,0.11773,51.581,7.0762,5.6752,0.15809,1.3483,6.0951,0.83179,0.11725,0.022535,0.033618,0.11784,141.05,67.489,0.46801,1.5047,83.333,0.10983,0.081454,2.5025,0.16821,0.14132,1.6632,1.7506,1597.8,0.11725,0.16093,0.88297,0.052546,4.9618,5.4083,45.534,8.016,2.8377,0,7205
0.0022956,0.72407,0.46582,4.2762,-25.616,0,0.01334,0.38108,0.69718,0.27593,0.046027,0.093821,0.097291,0.01334,3896.4,0.093677,1.3811,0.01334,0.019134,26.363,0.59594,0.013604,0.0032927,-0.15944,0.18155,0.078424,0.4162,1.1883,4.4974,0.9728,0.065924,76.414,4.7766,0.93796,0.018022,0.69718,1.1591,0.75703,0.02585,3.5571,0.35445,0.019513,53.524,27.161,0.045588,3.922,27.063,-0.040885,-0.058644,0.8397,0.14218,0.20935,0.7039,1.9312,14644.0,0.02585,0.008319499999999999,0.98219,1.7436,13.845,13.439,74.439,4.9033,1.7785,0,6464
0.046206,0.70916,0.29128000000000004,1.4763,0.15238,0.0,0.053688,0.41012,2.5299,0.29084,0.084373,0.087793,0.021221,0.053688,4821.3,0.075706,1.4101,0.053688,0.021221,37.887,0.86628,0.062825,0.018264,0.45642,0.21731999999999999,0.065157,5.2336,2.993,3.8326,0.27013,0.025441,99.983,4.0671,3.5072,0.062913,2.5528,28.936,0.31296,0.024867,0.087281,0.37626,0.024833,122.55,84.663,0.17595,0.51671,38.539,0.062825,0.024833,1.2731,0.61153,0.24587,2.9885,3.2158,1981.0,0.11758,0.15887,0.88239,0.076072,9.6338,4.3112,88.227,4.1371,25.996,1,3219
-0.2872,1.1782,-0.15465,0.84514,-52.632,0.0,-0.28343,-0.15141,1.9584,-0.17839000000000002,-0.25338,-0.28383,-0.14473,-0.28343,-1517.3,-0.24056,0.8487299999999999,-0.28343,-0.14473,27.023,1.2131,-0.25338,-0.14665,-0.27881999999999996,-0.21306999999999998,-0.24376,-8.4325,-0.99001,3.159,0.60107,-0.12938,215.94,2.242,1.9002,-0.15699000000000002,1.9855,?,-0.17839000000000002,-0.080163,0.028819,-0.155,-0.12938,151.93,124.91,-1.9808,0.17401,23.638,-0.25338,-0.12938,0.7163,0.99861,0.44603,-1.142,-1.142,-223.0,0.1381,1.6099,0.91233,0,13.507,2.9221,186.12,1.9611,12.537,1,7754
0.028041,0.36017,0.17918,1.5094,-75.975,0,0.035922,1.7764,1.0399,0.63983,0.040205,0.10213,0.051158,0.035922,2471.1,0.14771,2.7764,0.035922,0.034542,135.2,0.98886,0.039898,0.026964,0.15235,0.50424,0.12583,9.3166,0.38197,3.1688,0.33068,0.03866,127.74,2.8573,2.7902,0.034971,1.0399,?,0.63983,0.033628,0.053184,0.20998,0.038365,179.77,44.571,0.072796,0.41424,139.9,0.022619,0.02175,1.474,0.35172,0.34998,1.3639,1.3639,264.31,0.033628,0.043827,0.96579,0.0,2.6997,8.1891,123.45,2.9567,2.2169,0,7928
0.047717,0.56157,-0.056471,0.89944,-58.445,0.16635,0.061157,0.73731,1.0517,0.41405,0.061157,0.1089,0.044083,0.061157,2773.8,0.13159,1.7807,0.061157,0.036483,43.304,1.2464,0.06525,0.028466,0.21122,0.41405,0.10765,0.40937,-0.11411,6.0305,0.31593,0.036483,128.6,2.8383,0.11619,0.06525,1.6827,?,0.41405,0.038925,0.059363,0.23674,0.038925,102.72,59.419,0.23993,0.54529,45.542,0.052512,0.031326,0.89944,0.56157,0.35232,0.83665,0.83665,-60573.0,0.04914,0.11524000000000001,0.95086,0.0,8.4287,6.1428,122.28,2.985,3.3872,0,9475
0.081134,0.45594,0.24083,1.5638,-7.1491,0,0.10382,1.1933,1.4185,0.54406,0.10826,0.24308,0.095108,0.10382,1233.6,0.29589,2.1933,0.10382,0.073195,67.625,1.9098,0.10368,0.057199,?,0.26466,0.24612,23.357,0.7253,4.4832,0.25134,0.075939,119.36,3.0579,2.8646,0.11238,1.4185,38.362,0.55462,0.079229,0.24059,0.11277,0.073095,145.43,77.81,0.30873,0.94856,73.443,0.0726,0.051182,1.465,0.42712,0.32703,1.6385,1.6703,7326.8,0.079229,0.14912999999999998,0.92746,0.019412000000000002,5.3974,4.6909,109.91,3.321,4.2719,0,4168
0.16976,0.55691,-0.076958,0.82981,-44.933,0,0.16976,0.79563,1.9905,0.44309,0.1922,0.37541,0.10486,0.16976,973.89,0.37479,1.7956,0.16976,0.085281,22.398,0.92846,0.1922,0.085281,0.59975,0.10654,0.37479,8.5641,-0.12318,3.1708,0.24626,0.096006,90.601,4.0287,3.2711,0.16886,1.9905,2.4165,0.54782,0.08483,0.19928,0.080305,0.096555,52.28,29.882,1.3898,0.55968,24.474,0.15323,0.07698,0.67376,0.45218,0.24822,0.7092,0.87682,-114.04,0.08483,0.38311,0.91571,0.23635,16.296,12.215,82.915,4.4021,3.186,0,4885
0.135,0.81321,-0.60295,0.25855,-329.31,0.56637,0.14681,0.17943,1.1272,0.14591,0.14681,0.18053,0.21447,0.14681,1631.7,0.22369,1.2297,0.14681,0.17308,22.642,0.94443,0.092493,0.15916,0.61927,0.14591,0.20917,1.2292,-0.76348,5.5552,0.94463,0.17308,394.46,0.92531,0.11374,0.092493,0.94099,?,0.14591,0.10905,0.015503,0.20954,0.10905,85.053,62.411,2.5657,0.19385,25.523,0.057393,0.067664,0.25855,0.81321,1.0807,0.18476,0.18476,-216500.0,0.11287,0.9252,0.88713,0.0,16.12,5.8483,349.94,1.043,1.074,0,6362
0.10778,0.19844,0.56509,3.8476,69.887,0.1373,0.11914,3.9395,1.141,0.78177,0.11914,0.60039,0.19214,0.11914,413.33,0.88307,5.0392,0.11914,0.13063,41.102,1.5477,0.11194,0.11817,0.18338,0.78177,0.8258,1.4004,2.3897,5.4893,0.085343,0.13063,90.612,4.0282,0.5641,0.11194,0.9344,?,0.78177,0.12274,2.2107,0.038825,0.12274,130,88.896,1.0494,3.3301,46.896,0.055846,0.061231,3.8476,0.19844,0.24825,3.306,3.306,174340.0,0.12355,0.13785999999999998,0.87645,0.0,8.8803,4.1059,79.417,4.596,3.857,0,6093
0.028908,0.84254,0.75257,13.802,2.5756,-0.1344,0.038138,0.18688,0.80574,0.15746,0.046077,0.64878,0.053258,0.038138,7166.5,0.050932,1.1869,0.038138,0.047333,338.42,3.5348,0.030721,0.035877,0.28187,0.013881,0.039976,3.8697,3.9892,3.5419,1.0425,0.057186,27.685,13.184,0.91983,0.030741,0.80574,0.082034,0.94122,0.038153,0.043876,0.79123,0.038128,366.37,27.957,0.038696,1.0937,351.84,0.025947,0.032203,0.96298,0.058784,0.075851,0.83465,4.9892,2620.8,0.038153,0.18359,0.95357,4.9776,1.0786,13.056,26.629,13.707,4.2711,0,6359
0.067652,0.075876,0.39539,6.211,178.75,0,0.085599,12.179,0.63193,0.92412,0.08969,1.1281,0.19598,0.085599,223.62,1.6322,13.179,0.085599,0.13546,64.063,0.93573,0.078748,0.10706,0.17135,0.13804,1.3957,19.249,0.7478,4.204,-0.065347,0.13621,45.342,8.05,8.05,0.021123,0.63193,?,0.92412,0.033426,1.5467,0.021618,0.12462,204.42,140.36,0.60997,4.7492,66.278,0.040499,0.064089,6.211,0.075876,0.12422,1.7478,1.7478,6325.0,0.033426,0.07320700000000001,0.87887,0.0,5.6975,2.6005,43.826,8.3284,1.1952,0,4778
0.59801,0.036799,0.9227,26.074,283.53,0.0,0.7425,26.175,1.9222,0.9632,0.7425,20.177,0.39461,0.7425,17.708,20.612,27.175,0.7425,0.38628,0,1.5588,0.74142,0.31111,1.2525,0.9632,16.686,?,22.781,3.0776,-0.36257,0.38628,11.326,32.227,32.227,0.73626,1.9222,?,0.9632,0.38304,19.974,0.0016195,0.38572,42.623,42.623,?,26.074,0,0.72542,0.3774,26.074,0.036799,0.03103,23.781,23.781,1103.2,0.38304,0.62086,0.61944,0,?,8.5634,6.9877,52.234,47.458,0,9335
0.045237,0.76271,-0.15536,0.62945,-45.263,0.065703,0.057844,0.25853,1.0018,0.19718,0.057844,0.13796,0.04646,0.057844,2635.3,0.13851,1.3111,0.057844,0.02544,9.6399,1.1573,0.017173,0.019895,0.0879,0.19718,0.12198,0.075661,-0.21106,4.4391,0.32119,0.02544,67.425,5.4135,0.022516,0.017173,2.3412,0.59359,0.54061,0.0075525,0.22976,0.38596,0.0075525,26.901,17.261,0.7533,0.48622,9.6572,-0.030622,-0.013467,0.34602,0.41927,0.18473,0.26787,0.73444,-4270.3,0.0017943,0.22941999999999999,0.99821,1.7417,37.863,21.146,67.304,5.4232,3.089,0,3341
-0.083409,0.76233,0.18934,1.9351,73.277,-0.11215,-0.083409,0.31177,0.80108,0.23767,-0.013575,-0.41194,-0.030092,-0.083409,-11543,-0.031621,1.3118,-0.083409,-0.10412,14.761,0.84773,-0.013808,-0.10412,-0.18437,-0.19556,-0.031621,-0.19772,0.31132,3.8602,0.93853,-0.018601,90.28,4.043,1.0738,-0.017543,0.80108,0.65247,0.78853,-0.021899,0.063593,0.55854,-0.017236,172.66,157.9,-2.5746,1.7751,14.445,-0.073111,-0.091265,0.51397,0.20248,0.24734,0.39079,1.2965,1372.4,-0.021899,-0.35095,1.1036,2.3178,24.727,2.3116,92.257,3.9563,1.3172,0,1908
0.26968000000000003,0.15782000000000002,0.6489699999999999,5.1902,173.28,0.0,0.26968000000000003,5.3361,1.4428,0.8421799999999999,0.26974000000000004,1.7412,0.2169,0.26968000000000003,184.07,1.9829,6.3361,0.26968000000000003,0.18691,23.048,1.0706,0.26687,0.18691,0.96011,0.8421799999999999,1.9829,4319.1,3.3085,3.6715,-0.041864,0.18691,47.564,7.6738,7.5306,0.25431,1.4428,?,0.8421799999999999,0.17626,1.4517,0.016962,0.18496,146.47,123.43,2.96,4.6019,27.979,0.2236,0.15497,5.0933,0.15488,0.13031,4.2935,4.2935,3045.9,0.17626,0.32022,0.81513,0,15.837,2.9572,39.181,9.3158,7.3557,0,6687
0.17078,0.37049,0.21963,1.5939,-12.171,0.13228,0.21416,1.628,1.1285,0.60316,0.21416,0.57914,0.1556,0.21416,441.64,0.82646,2.6991,0.21416,0.10883,19.351,1.3377,0.19041,0.086788,0.17179,0.60316,0.70936,1.0919,0.53495,4.8532,0.16616,0.10883,77.402,4.7156,0.51394,0.19041,2.0123,697.5,0.60386,0.096763,0.58053,0.043126,0.096763,69.511,50.16,1.637,1.3118,21.837,0.09838,0.049995,1.5909,0.36979,0.21206,1.4691,1.4708,15664.0,0.11383,0.28314,0.88617,0.0011530999999999998,18.862,7.2767,68.591,5.3214,4.7928,0,4613
0.14834,0.14029,0.39179,5.6372,116.79,0,0.18375,6.1279,1.1187,0.85971,0.18396,2.1749,0.20979,0.18375,218.18,1.6729,7.1279,0.18375,0.16425,33.407,0.97817,0.17394,0.1326,0.65221,0.086099,1.4205,856.32,0.7481,5.4612,-0.11853,0.16426,32.758,11.142,6.7103,0.17733,1.1187,681.57,0.86025,0.15851,3.2362,0.020795,0.15547,66.184,32.777,1.4487,4.4253,39.7,0.12299,0.10993,3.3949,0.084489,0.089747,1.6415,1.6426,113300.0,0.15851,0.17255,0.83749,0.00063809,10.926,11.136,27.565,13.241,2.1362,0,5148
0,0.048135,0.40836,9.4835,774.44,0.2142,0.2142,19.775,3.1599,0.95186,0.2142,4.4499,0.082139,0.2142,67.692,5.3921,20.775,0.2142,0.067785,4.1788,0.85594,0.2142,0,0.62503,0.21419,0.94224,?,0.75134,3.2174,-0.084652,0.067785,5.9644,61.196,61.196,0.2142,3.1599,?,0.95186,0.067786,6.7434,0.0061819,0.067785,15.236,11.057,0,8.732,4.4826,0.16884,0.053432,9.4835,0.048135,0.016341,1.7513,1.7513,673.67,0.067786,0.0,0.93221,0.0,87.346,33.011,5.5601,65.646,5.8139,0,3114
0.036079,0.42879,0.017666,1.0412,-27.503,0.15882,0.042713,1.2824,1.0029,0.54989,0.042713,0.099611,0.051537,0.042713,1430.8,0.2551,2.3321,0.042713,0.020124,23.126,1.1299,0.037531,0.016998,0.19892,0.54989,0.23963,0.17735,0.031914,4.5171,0.12283,0.020124,73.957,4.9353,0.087527,0.037531,2.1844,?,0.54989,0.017683,0.48478,0.13529,0.017683,41.03,17.905,0.26829,0.72759,23.194,-0.029142,-0.013731,1.0412,0.42879,0.20262,0.9934,0.9934,581.13,0.0029357,0.065611,0.99706,0.0,15.783,20.386,73.74,4.9498,3.8343,0,6969
0.23771,0.31387,0.26732,1.8517,19.59,0.41998,0.29577,1.2781,1.1126,0.40115,0.29577,0.94232,0.14374,0.29577,322.49,1.1318,3.186,0.29577,0.11967,21.322,1.0332,0.28213,0.096183,0.53203,0.40115,0.94687,1.2701,0.6383,4.2595,0.076511,0.11967,51.574,7.0772,0.89886,0.28213,2.5724,?,0.40115,0.11415,0.41446,0.030207,0.11415,66.622,45.301,1.6465,1.3917,23.722,0.22264,0.090087,1.8517,0.31387,0.1413,0.95784,0.95784,4858.9,0.10119,0.59258,0.89881,0.0,17.119,8.0573,46.355,7.874,5.9012,0,9526
0.053794,0.059981,0.94002,16.672,19.62,0,0.068989,15.672,7.5663,0.94001,0.068989,1.1502,0.009118,0.068989,317.34,1.1502,16.672,0.068989,0.009118,4.0257,0.68255,0.068989,0.0071097,0.38633,0.52255,0.89685,?,?,2.0784,-0.018769,0.009118,2.9185,125.07,125.07,0.06474,7.5663,?,0.94001,0.0085564,10.832,0.028981,0.009118,16.897,12.871,0.64462,15.281,4.0604,0.068989,0.009118,16.672,0.059981,0.0079958,?,?,112.59,0.0085564,0.057227,0.99089,0.0,90.668,28.358,2.8935,126.14,?,0,4342
0.052409,0.83208,0.096468,1.1243,67.45,0,0.052409,0.20181,1.939,0.16792,0.053217,0.067528,0.61119,0.052409,256.28,1.4242,1.2018,0.052409,0.027029,47.653,1.1681,0,0.027029,0.11134,0.15518,1.4242,0,0.75702,4.6727,0.41881,0.060914,998.77,0.36545,0.34086,0.024039,1.939,34.367,0.18595,0.012398,0.028881,0.024487,0,160.04,112.38,0.20703,0.79812,325.78,-1.1327,-0.58416,1.0487,0.7761,2.7364,1.3178,1.4592,4540.0,0.85372,0.3121,0.1505,0.10733,7.6595,3.2478,146.1,2.4983,15.216,0,6649
0.15143,0.10878,0.63468,6.8347,199.79,0.38739,0.18981,7.9098,1.1603,0.86039,0.18981,1.7449,0.20627,0.18981,164.8,2.2149,9.1932,0.18981,0.1625,32.902,1.5654,0.1739,0.12965,0.48485,0.86039,1.862,1.7275,2.4739,4.3645,-0.28408,0.1625,39.44,9.2545,1.5987,0.1739,1.2082,?,0.86039,0.14888,4.0421,0.015893,0.14888,94.927,62.025,1.4383,5.8668,38.176,0.12279,0.10512,6.8347,0.10878,0.10806,3.3537,3.3537,14692.0,0.13814,0.17600000000000002,0.86186,0.0,11.093,5.8847,33.992,10.738,4.5528,0,7555
0.019506,0.97513,0.56227,8.841,84.861,-0.55814,0.019506,0.025505,1.2545,0.02487,0.024075,0.27202,0.12964,0.019506,2188.5,0.16678,1.0255,0.019506,0.015549,109.89,1.0504,0,0.015549,-0.093035,-0.53864,0.16678,0,1.5361,4.7251,0.72517,0.031097,28.797,12.675,0.93209,0.097787,1.2545,0.28806,0.91457,0.077948,0.96855,0.2271,0,164.25,54.36,0.051646,3.5741,151.67,-0.14313,-0.11409,0.65014,0.071708,0.078895,0.067947,2.4986,29857.0,0.27549,0.7843100000000001,0.91241,35.773,3.3216,6.7145,20.863,17.495,3.4274,0,5041
0.15732000000000002,0.45448,0.57755,2.4627,79.21,0.0,0.1952,1.2003,2.3004,0.54552,0.20648000000000002,0.49436,0.088375,0.1952,815.98,0.44732,2.2003,0.1952,0.084859,18.997,1.9171,0.20601,0.068391,0.20585,0.17612,0.36396999999999996,18.273,20.941,2.7335,0.1074,0.08954,72.972,5.0019,4.3459,0.32526,2.3004,15.209,0.60159,0.1414,0.5887,0.070757,0.089557,117.41,98.414,1.314,2.1595,22.125,0.19792,0.08604,2.1397,0.39487,0.19992,19.78,21.813,312.69,0.1414,0.28839,0.91519,0.10277,19.214,3.7088,62.654,5.8257,83.407,0,9238
0.17232,0.26181,0.53208,3.1295,46.582,0.41782,0.21531,1.584,1.0995,0.41472,0.21531,0.86174,0.063212,0.21531,340.36,1.0724,3.8196,0.21531,0.048476,0,0.9989,0.4029,0.038796,0.52605,0.41472,0.90816,0.99735,2.44,4.1126,0.036673,0.048476,22.575,16.168,1.5389,0.4029,4.4469,65.419,0.42667,0.090711,0.46726,0.018378,0.090711,54.663,54.663,?,3.1295,0,0.33745,0.075975,2.9866,0.24986,0.06185,1.9018,1.9566,6895.4,0.090482,0.4155,0.90952,0.028821,?,6.6773,20.533,17.777,20.368,0,6916
0.10677,0.12097,0.57598,5.7615,1616.4,0,0.13187,7.2668,2.6904,0.87903,0.13452,1.0902,0.074806,0.13187,219.39,1.6637,8.2668,0.13187,0.049016,38.711,0.95998,0.13437,0.039684,0.47169,0.82304,1.4562,50.717,1.9006,3.7143,-0.0082581,0.049024,17.256,21.166,21.166,0.1317,2.6904,?,0.87903,0.048951,1.2025,0.019789,0.049946,74.819,36.108,0.37417,3.4026,40.676,0.064989,0.024156,5.7615,0.12097,0.047245,2.9006,2.9006,2983.3,0.048951,0.12145999999999998,0.95268,0.0,9.4288,10.109,16.411,22.241,8.8775,0,6778
0.077592,0.53831,0.16123,1.3281,1.8319,0.21704,0.097208,0.77593,1.0327,0.41769,0.097208,0.19783,0.0768,0.097208,1481.5,0.24638,1.8577,0.097208,0.05629,31.899,1.0863,0.11028,0.044931,0.27063,0.41769,0.20994,0.65945,0.46413,4.7052,0.22537,0.05629,107.25,3.4032,0.20486,0.11028,1.8072,10.691,0.46461,0.063859,0.30748,0.12147,0.063859,106,74.102,0.51411,1.021,32.942,0.07486,0.043349,1.2123,0.49138,0.29384,1.2024,1.3375,8177.6,0.031639,0.18577,0.96836,0.11234000000000001,11.442,4.9256,103.86,3.5144,4.9712,0,3175
0.057888,0.39582,0.47684,2.3229,25.502,0,0.073971,1.5264,2.5427,0.60418,0.091557,0.20521,0.049576,0.073971,1146.1,0.31847,2.5264,0.073971,0.029091,33.641,0.91256,0.091557,0.022766,0.34414,0.57024,0.27784,5.2061,2.9309,3.1683,0.042703,0.035751,53.242,6.8555,6.243,0.071613,2.5427,?,0.60418,0.028164,0.9942,0.091852,0.036007,68.75,35.109,0.24701,1.6727,34.616,0.03947,0.015523,2.1154,0.36046,0.14587,3.7135,3.7135,702.48,0.028164,0.095813,0.97122,0.0,10.85,10.396,51.743,7.0541,15.629,0,2491
-0.41555,2.5483,-1.042,0.3464,-542.45,-1.2615,-0.41555,-0.60758,0.7067,-1.5483,-0.3706,-0.26064,-0.55297,-0.41555,-2380.2,-0.15335,0.39242,-0.41555,-0.58801,233.7,?,-0.52289,-0.58801,-0.77187,-1.6771,-0.15335,-11.633,-2.3274,3.1282,3.6004,-0.5244,571.47,0.6387,0.3996,-0.31158,0.7067,0.11343,-0.66856,-0.4409,0.0039879,-0.17053,-0.7399,281.95,48.256,-0.91839,0.062592,162.19,-0.54765,-0.77494,0.21672,1.5943,1.5657,-3.458,-1.4932,-1399.8,-0.4409,0.26839,1.4535,-0.5682,1.5619,7.5638,823.44,0.44327,1.5784,0,4206
-0.034936,1.4357,-0.76352,0.36057,136.8,-0.58298,-0.034936,-0.30347,2.7782,-0.43569,-0.024303,-0.029258,0.75026,-0.034936,251.41,1.4518,0.69653,-0.034936,-0.012575,2.5977,0.40261,0,-0.012575,-0.11749,-0.5347,1.4518,0,-1.3408,2.7033,0.48802,-0.02515,?,0,0,0.0046395,2.7782,1.7001,-0.19407,0.00167,0.085364,0.022581,0,43.175,40.577,-1.767,0.34402,?,-2.1193,-0.76283,0.29989,1.1941,?,-0.76511,-0.34081,-385.58,1,0.08018600000000001,0.0038275,-0.55456,140.51,8.9953,156.88,2.3266,4.8787,0,3858
0.17778,0.47944,0.49767,2.038,14.873,-0.036376,0.22665,1.0858,3.0271,0.52056,0.23240999999999998,0.47275,0.076359,0.22665,757.06,0.48213,2.0858,0.22665,0.074874,44.894,1.4949,0.23224,0.058728,0.30846999999999997,0.1414,0.38018,40.361,21.736,3.6591,0.13209,0.074878,62.652,5.8259,5.8259,0.23401,3.0271,?,0.52056,0.077304,0.18715,0.067506,0.076719,107,62.103,0.47748,1.2614,48.655,0.22774,0.075233,2.0380000000000003,0.47944,0.17165,22.736,22.736,2270.2,0.077304,0.34151,0.92516,0,8.1303,5.8774,57.809,6.314,132.21,0,8108
0.042786,0.044069,0.16513,4.799,53.642,-0.086545,0.049858,21.363,0.9851200000000001,0.94144,0.049858,1.147,0.18391,0.049858,147.76,2.4703,22.692,0.049858,0.084228,3.8731,1.066,0.011637,0.072281,-0.071308,0.94144,2.3098,0.19367,0.20865,4.1243,-0.080341,0.084228,26.403,13.824,0.26406,0.011637,0.65326,335.41,0.94204,0.019659,3.9049,0.02051,0.019659,23.964,20.091,6.8118,4.6545,3.8155,-0.047367,-0.080021,4.7333,0.043466,0.072337,1.1896,1.1903,2198.3,-0.015101,0.045448,1.0151,0.0006407,94.24,18.167,26.802,13.618,0.74796,0,2546
